Date,Symbol,Open,High,Low,Close,Volume
2019-04-30 10-AM,ETHUSD,155.57,157.2,155.57,156.32,815878.7
2019-04-30 09-AM,ETHUSD,155.41,155.92,154.43,155.57,290203.74
2019-04-30 08-AM,ETHUSD,155.18,155.73,155.14,155.41,225964.08
2019-04-30 07-AM,ETHUSD,154.33,155.93,154.33,155.18,594464.35
2019-04-30 06-AM,ETHUSD,154.29,154.61,154.22,154.33,119702.44
2019-04-30 05-AM,ETHUSD,154.03,154.66,153.97,154.29,151833.48
2019-04-30 04-AM,ETHUSD,154.66,154.66,153.89,154.03,308324.36
2019-04-30 03-AM,ETHUSD,155.25,155.79,154.4,154.66,1211034.98
2019-04-30 02-AM,ETHUSD,154.29,155.5,154.11,155.25,840995.31
2019-04-30 01-AM,ETHUSD,152.73,154.34,152.66,154.29,457472.31
2019-04-30 12-AM,ETHUSD,152.36,153.24,152.32,152.73,381114.45
2019-04-29 11-PM,ETHUSD,152.13,153.05,151.82,152.36,230159.65
2019-04-29 10-PM,ETHUSD,152.03,152.4,151.11,152.13,351283.33
2019-04-29 09-PM,ETHUSD,151.85,152.28,151.34,152.03,338834.35
2019-04-29 08-PM,ETHUSD,152.67,152.9,151.75,151.85,195675.77
2019-04-29 07-PM,ETHUSD,153.0,153.07,152.25,152.67,308489.03
2019-04-29 06-PM,ETHUSD,153.6,153.6,152.1,153.0,1118930.12
2019-04-29 05-PM,ETHUSD,153.47,154.53,153.38,153.6,470393.72
2019-04-29 04-PM,ETHUSD,151.33,154.42,151.33,153.47,1083771.7
2019-04-29 03-PM,ETHUSD,151.36,151.87,150.93,151.33,693359.85
2019-04-29 02-PM,ETHUSD,151.07,151.96,151.06,151.36,520033.95
2019-04-29 01-PM,ETHUSD,150.72,151.07,148.81,151.07,674767.26
2019-04-29 12-PM,ETHUSD,151.88,151.96,149.44,150.72,868210.98
2019-04-29 11-AM,ETHUSD,151.62,152.06,151.31,151.88,368247.29
2019-04-29 10-AM,ETHUSD,153.2,153.2,150.5,151.62,659919.18
2019-04-29 09-AM,ETHUSD,153.4,153.64,151.65,153.2,478744.51
2019-04-29 08-AM,ETHUSD,153.6,153.79,153.4,153.4,218672.22
2019-04-29 07-AM,ETHUSD,154.16,154.36,153.49,153.6,185915.48
2019-04-29 06-AM,ETHUSD,154.18,154.29,154.02,154.16,38005.92
2019-04-29 05-AM,ETHUSD,154.61,154.69,154.01,154.18,243271.91
2019-04-29 04-AM,ETHUSD,154.15,154.63,154.02,154.61,132029.25
2019-04-29 03-AM,ETHUSD,153.93,154.38,153.93,154.15,372992.09
2019-04-29 02-AM,ETHUSD,153.57,154.15,153.5,153.93,290210.22
2019-04-29 01-AM,ETHUSD,153.58,153.61,153.29,153.57,122852.16
2019-04-29 12-AM,ETHUSD,153.19,153.94,153.09,153.58,379162.84
2019-04-28 11-PM,ETHUSD,153.48,153.53,152.95,153.19,266684.33
2019-04-28 10-PM,ETHUSD,153.36,153.79,152.97,153.48,415080.28
2019-04-28 09-PM,ETHUSD,153.71,153.76,153.27,153.36,204395.49
2019-04-28 08-PM,ETHUSD,153.82,154.44,153.48,153.71,318756.51
2019-04-28 07-PM,ETHUSD,154.19,154.39,152.16,153.82,676445.5
2019-04-28 06-PM,ETHUSD,154.43,154.55,153.84,154.19,180753.28
2019-04-28 05-PM,ETHUSD,154.26,154.8,153.96,154.43,233731.85
2019-04-28 04-PM,ETHUSD,154.9,154.91,154.25,154.26,284758.36
2019-04-28 03-PM,ETHUSD,154.2,155.36,154.2,154.9,353798.68
2019-04-28 02-PM,ETHUSD,154.24,154.89,153.9,154.2,606390.66
2019-04-28 01-PM,ETHUSD,155.7,156.45,153.14,154.24,1208893.49
2019-04-28 12-PM,ETHUSD,156.18,156.19,155.5,155.7,245265.98
2019-04-28 11-AM,ETHUSD,155.73,156.21,155.29,156.18,74124.49
2019-04-28 10-AM,ETHUSD,155.42,155.92,155.15,155.73,194238.69
2019-04-28 09-AM,ETHUSD,155.54,155.72,155.24,155.42,179530.73
2019-04-28 08-AM,ETHUSD,155.51,155.62,155.26,155.54,55617.18
2019-04-28 07-AM,ETHUSD,155.05,155.53,155.04,155.51,166476.67
2019-04-28 06-AM,ETHUSD,155.04,155.22,154.49,155.05,275466.12
2019-04-28 05-AM,ETHUSD,154.95,155.11,154.34,155.04,318659.68
2019-04-28 04-AM,ETHUSD,155.35,155.75,154.95,154.95,191712.27
2019-04-28 03-AM,ETHUSD,154.85,155.48,154.79,155.35,162488.66
2019-04-28 02-AM,ETHUSD,155.79,155.8,154.04,154.85,723280.37
2019-04-28 01-AM,ETHUSD,155.98,156.03,155.4,155.79,139787.51
2019-04-28 12-AM,ETHUSD,155.66,156.23,155.52,155.98,280532.87
2019-04-27 11-PM,ETHUSD,156.3,156.5,155.05,155.66,276735.71
2019-04-27 10-PM,ETHUSD,157.1,157.5,156.16,156.3,208398.27
2019-04-27 09-PM,ETHUSD,157.54,157.95,157.04,157.1,308464.23
2019-04-27 08-PM,ETHUSD,157.53,157.87,157.0,157.54,643052.84
2019-04-27 07-PM,ETHUSD,156.71,159.0,156.6,157.53,1708260.16
2019-04-27 06-PM,ETHUSD,157.0,157.41,155.89,156.71,794698.46
2019-04-27 05-PM,ETHUSD,154.74,157.0,154.52,157.0,992020.22
2019-04-27 04-PM,ETHUSD,153.95,154.74,153.83,154.74,275038.04
2019-04-27 03-PM,ETHUSD,153.82,154.5,153.77,153.95,308920.93
2019-04-27 02-PM,ETHUSD,153.54,154.1,153.49,153.82,340503.65
2019-04-27 01-PM,ETHUSD,153.07,153.55,152.85,153.54,442923.72
2019-04-27 12-PM,ETHUSD,153.49,153.49,152.94,153.07,102514.31
2019-04-27 11-AM,ETHUSD,153.86,154.1,153.38,153.49,201913.35
2019-04-27 10-AM,ETHUSD,153.75,154.41,153.64,153.86,153999.31
2019-04-27 09-AM,ETHUSD,153.01,153.83,152.9,153.75,101575.27
2019-04-27 08-AM,ETHUSD,153.93,154.02,152.88,153.01,172755.51
2019-04-27 07-AM,ETHUSD,154.08,154.08,153.24,153.93,90454.94
2019-04-27 06-AM,ETHUSD,154.07,154.1,153.65,154.08,157614.94
2019-04-27 05-AM,ETHUSD,153.71,154.07,153.41,154.07,205628.88
2019-04-27 04-AM,ETHUSD,153.29,153.84,152.55,153.71,369467.45
2019-04-27 03-AM,ETHUSD,152.63,154.23,152.54,153.29,478036.86
2019-04-27 02-AM,ETHUSD,152.95,153.48,152.6,152.63,327722.04
2019-04-27 01-AM,ETHUSD,152.98,153.4,152.72,152.95,214518.47
2019-04-27 12-AM,ETHUSD,153.41,153.94,152.92,152.98,581019.69
2019-04-26 11-PM,ETHUSD,152.78,153.41,152.39,153.41,342676.63
2019-04-26 10-PM,ETHUSD,152.62,153.97,152.61,152.78,699259.99
2019-04-26 09-PM,ETHUSD,151.19,152.66,151.1,152.62,569481.31
2019-04-26 08-PM,ETHUSD,150.04,151.34,150.04,151.19,640477.57
2019-04-26 07-PM,ETHUSD,150.3,150.97,150.03,150.04,590367.92
2019-04-26 06-PM,ETHUSD,151.36,151.79,149.55,150.3,1462310.39
2019-04-26 05-PM,ETHUSD,151.36,152.28,150.88,151.36,501239.84
2019-04-26 04-PM,ETHUSD,151.41,151.45,149.11,151.36,1229045.63
2019-04-26 03-PM,ETHUSD,152.43,152.51,151.22,151.41,471312.96
2019-04-26 02-PM,ETHUSD,152.38,152.71,151.63,152.43,1614289.25
2019-04-26 01-PM,ETHUSD,152.62,152.81,152.27,152.38,359435.6
2019-04-26 12-PM,ETHUSD,151.33,152.71,151.08,152.62,489544.93
2019-04-26 11-AM,ETHUSD,152.17,152.38,151.3,151.33,294493.58
2019-04-26 10-AM,ETHUSD,151.85,152.82,151.7,152.17,271393.19
2019-04-26 09-AM,ETHUSD,152.43,152.66,151.58,151.85,178965.23
2019-04-26 08-AM,ETHUSD,152.3,153.1,151.69,152.43,229084.75
2019-04-26 07-AM,ETHUSD,152.34,152.72,151.55,152.3,438132.75
2019-04-26 06-AM,ETHUSD,153.04,153.48,151.55,152.34,487425.08
2019-04-26 05-AM,ETHUSD,152.41,153.87,152.36,153.04,721572.85
2019-04-26 04-AM,ETHUSD,152.88,155.16,152.39,152.41,2484816.1
2019-04-26 03-AM,ETHUSD,152.67,153.97,152.11,152.88,705075.77
2019-04-26 02-AM,ETHUSD,151.98,156.0,151.23,152.67,1918019.27
2019-04-26 01-AM,ETHUSD,150.7,152.47,150.65,151.98,2037977.6
2019-04-26 12-AM,ETHUSD,152.05,152.11,148.26,150.7,2089830.25
2019-04-25 11-PM,ETHUSD,152.91,153.3,151.03,152.05,2313847.29
2019-04-25 10-PM,ETHUSD,160.3,160.3,146.0,152.91,11669363.24
2019-04-25 09-PM,ETHUSD,165.06,165.3,160.3,160.3,1278742.3
2019-04-25 08-PM,ETHUSD,164.62,165.31,164.15,165.06,523854.91
2019-04-25 07-PM,ETHUSD,164.93,165.47,164.14,164.62,534394.2
2019-04-25 06-PM,ETHUSD,164.77,165.14,164.61,164.93,282494.79
2019-04-25 05-PM,ETHUSD,164.78,165.18,164.29,164.77,341449.48
2019-04-25 04-PM,ETHUSD,164.18,165.31,164.16,164.78,430884.07
2019-04-25 03-PM,ETHUSD,163.61,164.49,163.61,164.18,316230.52
2019-04-25 02-PM,ETHUSD,164.07,164.07,163.41,163.61,320316.73
2019-04-25 01-PM,ETHUSD,164.04,164.07,163.42,164.07,178558.86
2019-04-25 12-PM,ETHUSD,164.39,164.4,163.81,164.04,199611.07
2019-04-25 11-AM,ETHUSD,164.05,164.4,163.46,164.39,298571.89
2019-04-25 10-AM,ETHUSD,162.86,164.37,162.86,164.05,463064.31
2019-04-25 09-AM,ETHUSD,162.97,163.1,161.78,162.86,296864.06
2019-04-25 08-AM,ETHUSD,163.21,163.42,162.49,162.97,150698.28
2019-04-25 07-AM,ETHUSD,162.7,163.47,162.27,163.21,228717.24
2019-04-25 06-AM,ETHUSD,164.16,164.16,162.2,162.7,613799.57
2019-04-25 05-AM,ETHUSD,164.16,164.37,163.45,164.16,443595.71
2019-04-25 04-AM,ETHUSD,164.1,164.72,163.95,164.16,297574.98
2019-04-25 03-AM,ETHUSD,163.51,164.5,163.04,164.1,839338.06
2019-04-25 02-AM,ETHUSD,165.35,165.56,163.22,163.51,489622.11
2019-04-25 01-AM,ETHUSD,165.78,165.9,164.8,165.35,700290.46
2019-04-25 12-AM,ETHUSD,165.75,166.34,165.11,165.78,751559.42
2019-04-24 11-PM,ETHUSD,165.23,166.04,164.22,165.75,472334.81
2019-04-24 10-PM,ETHUSD,163.73,165.35,163.61,165.23,418062.08
2019-04-24 09-PM,ETHUSD,164.38,164.69,163.61,163.73,450100.04
2019-04-24 08-PM,ETHUSD,163.12,164.42,163.12,164.38,437598.74
2019-04-24 07-PM,ETHUSD,162.36,163.56,162.23,163.12,662838.5
2019-04-24 06-PM,ETHUSD,161.7,162.36,160.3,162.36,1187523.39
2019-04-24 05-PM,ETHUSD,162.24,163.2,161.25,161.7,896079.59
2019-04-24 04-PM,ETHUSD,164.65,164.88,161.66,162.24,1797926.79
2019-04-24 03-PM,ETHUSD,164.76,165.26,164.37,164.65,618839.32
2019-04-24 02-PM,ETHUSD,163.99,165.04,163.53,164.76,531712.32
2019-04-24 01-PM,ETHUSD,165.06,165.59,163.86,163.99,393462.99
2019-04-24 12-PM,ETHUSD,164.89,165.86,164.7,165.06,430663.51
2019-04-24 11-AM,ETHUSD,163.81,165.36,162.79,164.89,512274.18
2019-04-24 10-AM,ETHUSD,164.21,165.3,163.34,163.81,471008.03
2019-04-24 09-AM,ETHUSD,165.11,165.18,164.14,164.21,418459.37
2019-04-24 08-AM,ETHUSD,164.76,165.9,163.5,165.11,1096136.81
2019-04-24 07-AM,ETHUSD,169.45,169.51,161.83,164.76,3733351.56
2019-04-24 06-AM,ETHUSD,170.16,170.48,169.1,169.45,547210.93
2019-04-24 05-AM,ETHUSD,170.14,170.4,169.2,170.16,561841.78
2019-04-24 04-AM,ETHUSD,169.58,170.97,169.05,170.14,1180064.09
2019-04-24 03-AM,ETHUSD,169.43,170.17,169.21,169.58,807428.57
2019-04-24 02-AM,ETHUSD,168.38,169.58,167.8,169.43,645397.77
2019-04-24 01-AM,ETHUSD,170.69,170.69,166.93,168.38,3225468.82
2019-04-24 12-AM,ETHUSD,170.14,171.08,169.94,170.69,483302.83
2019-04-23 11-PM,ETHUSD,171.59,172.04,169.34,170.14,1380555.0
2019-04-23 10-PM,ETHUSD,172.92,173.02,169.01,171.59,3182087.38
2019-04-23 09-PM,ETHUSD,172.48,173.18,172.2,172.92,756382.87
2019-04-23 08-PM,ETHUSD,172.94,173.01,171.92,172.48,1664730.33
2019-04-23 07-PM,ETHUSD,173.7,173.74,171.88,172.94,951660.34
2019-04-23 06-PM,ETHUSD,173.72,174.1,173.0,173.7,982234.33
2019-04-23 05-PM,ETHUSD,173.73,174.69,173.5,173.72,726877.38
2019-04-23 04-PM,ETHUSD,173.72,174.0,173.27,173.73,435997.77
2019-04-23 03-PM,ETHUSD,174.69,174.74,173.29,173.72,1096810.18
2019-04-23 02-PM,ETHUSD,174.98,175.19,174.32,174.69,765671.43
2019-04-23 01-PM,ETHUSD,174.52,175.19,174.06,174.98,398710.73
2019-04-23 12-PM,ETHUSD,174.61,175.11,174.3,174.52,756025.29
2019-04-23 11-AM,ETHUSD,175.24,175.52,174.53,174.61,515573.0
2019-04-23 10-AM,ETHUSD,174.99,175.31,174.61,175.24,246732.45
2019-04-23 09-AM,ETHUSD,175.46,175.46,174.17,174.99,466234.52
2019-04-23 08-AM,ETHUSD,175.61,176.94,175.28,175.46,579072.07
2019-04-23 07-AM,ETHUSD,174.91,176.26,174.88,175.61,395281.03
2019-04-23 06-AM,ETHUSD,174.44,175.16,173.43,174.91,719257.2
2019-04-23 05-AM,ETHUSD,173.71,174.87,173.5,174.44,491324.55
2019-04-23 04-AM,ETHUSD,172.19,175.98,171.8,173.71,2826014.41
2019-04-23 03-AM,ETHUSD,172.0,172.98,171.99,172.19,706197.19
2019-04-23 02-AM,ETHUSD,171.3,172.25,171.29,172.0,968432.17
2019-04-23 01-AM,ETHUSD,171.21,171.48,171.06,171.3,243177.88
2019-04-23 12-AM,ETHUSD,171.6,171.65,170.43,171.21,414949.3
2019-04-22 11-PM,ETHUSD,172.53,172.53,171.06,171.6,767103.2
2019-04-22 10-PM,ETHUSD,172.02,172.71,171.97,172.53,300976.59
2019-04-22 09-PM,ETHUSD,171.77,172.51,171.37,172.02,443772.62
2019-04-22 08-PM,ETHUSD,172.44,172.62,171.46,171.77,666225.63
2019-04-22 07-PM,ETHUSD,172.68,173.43,171.16,172.44,1168804.56
2019-04-22 06-PM,ETHUSD,171.95,173.16,171.12,172.68,1566070.18
2019-04-22 05-PM,ETHUSD,169.7,172.21,169.61,171.95,802859.31
2019-04-22 04-PM,ETHUSD,170.88,171.0,168.49,169.7,1429401.53
2019-04-22 03-PM,ETHUSD,171.56,173.65,170.45,170.88,1880474.6
2019-04-22 02-PM,ETHUSD,170.93,171.73,170.85,171.56,235985.65
2019-04-22 01-PM,ETHUSD,171.29,171.42,170.93,170.93,185450.1
2019-04-22 12-PM,ETHUSD,171.62,172.1,171.19,171.29,300406.38
2019-04-22 11-AM,ETHUSD,172.05,172.33,171.42,171.62,194591.47
2019-04-22 10-AM,ETHUSD,171.53,172.37,170.84,172.05,318180.77
2019-04-22 09-AM,ETHUSD,169.9,171.53,169.11,171.53,316120.99
2019-04-22 08-AM,ETHUSD,170.07,170.7,169.9,169.9,229445.3
2019-04-22 07-AM,ETHUSD,170.34,171.04,170.07,170.07,122563.78
2019-04-22 06-AM,ETHUSD,169.6,170.53,169.59,170.34,210429.09
2019-04-22 05-AM,ETHUSD,169.48,170.23,169.34,169.6,262786.28
2019-04-22 04-AM,ETHUSD,168.23,169.6,168.23,169.48,334875.37
2019-04-22 03-AM,ETHUSD,168.97,169.4,168.21,168.23,472349.78
2019-04-22 02-AM,ETHUSD,169.43,169.93,168.59,168.97,747433.13
2019-04-22 01-AM,ETHUSD,170.2,170.61,169.0,169.43,270390.14
2019-04-22 12-AM,ETHUSD,169.9,170.8,169.74,170.2,273189.86
2019-04-21 11-PM,ETHUSD,169.94,170.63,169.25,169.9,325770.49
2019-04-21 10-PM,ETHUSD,169.07,170.51,168.72,169.94,636563.19
2019-04-21 09-PM,ETHUSD,168.0,169.39,167.96,169.07,244497.9
2019-04-21 08-PM,ETHUSD,168.5,168.85,168.0,168.0,191731.36
2019-04-21 07-PM,ETHUSD,168.0,168.74,167.76,168.5,378401.67
2019-04-21 06-PM,ETHUSD,168.4,168.5,167.48,168.0,264229.42
2019-04-21 05-PM,ETHUSD,168.6,168.77,168.09,168.4,221125.06
2019-04-21 04-PM,ETHUSD,169.26,169.27,168.47,168.6,272013.92
2019-04-21 03-PM,ETHUSD,168.63,169.33,168.35,169.26,353183.01
2019-04-21 02-PM,ETHUSD,168.93,168.93,167.9,168.63,595578.36
2019-04-21 01-PM,ETHUSD,168.09,169.36,168.09,168.93,430852.28
2019-04-21 12-PM,ETHUSD,168.1,168.29,166.33,168.09,969257.24
2019-04-21 11-AM,ETHUSD,168.93,168.97,167.97,168.1,428316.79
2019-04-21 10-AM,ETHUSD,168.96,169.73,167.52,168.93,657015.28
2019-04-21 09-AM,ETHUSD,171.1,171.22,168.07,168.96,2245477.52
2019-04-21 08-AM,ETHUSD,171.8,171.93,168.22,171.1,1298741.52
2019-04-21 07-AM,ETHUSD,172.85,173.0,171.39,171.8,216911.18
2019-04-21 06-AM,ETHUSD,172.61,172.85,172.05,172.85,175114.58
2019-04-21 05-AM,ETHUSD,173.26,173.27,172.2,172.61,476451.6
2019-04-21 04-AM,ETHUSD,173.61,173.82,173.12,173.26,266615.99
2019-04-21 03-AM,ETHUSD,173.62,173.99,173.46,173.61,433756.3
2019-04-21 02-AM,ETHUSD,173.52,173.85,173.32,173.62,182856.42
2019-04-21 01-AM,ETHUSD,173.61,174.13,173.49,173.52,216938.14
2019-04-21 12-AM,ETHUSD,173.73,174.45,173.34,173.61,361181.73
2019-04-20 11-PM,ETHUSD,172.69,173.97,172.28,173.73,481945.69
2019-04-20 10-PM,ETHUSD,171.46,172.71,171.44,172.69,385891.8
2019-04-20 09-PM,ETHUSD,173.05,173.12,170.87,171.46,902955.52
2019-04-20 08-PM,ETHUSD,173.42,174.01,172.72,173.05,490031.62
2019-04-20 07-PM,ETHUSD,173.72,173.84,173.42,173.42,193055.72
2019-04-20 06-PM,ETHUSD,173.54,174.0,173.29,173.72,389904.89
2019-04-20 05-PM,ETHUSD,173.79,174.2,173.44,173.54,512464.7
2019-04-20 04-PM,ETHUSD,173.15,174.0,172.51,173.79,623808.15
2019-04-20 03-PM,ETHUSD,172.85,173.73,172.3,173.15,526602.89
2019-04-20 02-PM,ETHUSD,173.6,173.85,172.28,172.85,455141.33
2019-04-20 01-PM,ETHUSD,173.85,174.02,173.46,173.6,229240.18
2019-04-20 12-PM,ETHUSD,173.43,174.44,173.43,173.85,265920.26
2019-04-20 11-AM,ETHUSD,173.46,173.99,173.41,173.43,240033.18
2019-04-20 10-AM,ETHUSD,174.99,174.99,172.46,173.46,877552.36
2019-04-20 09-AM,ETHUSD,176.1,176.17,174.98,174.99,106953.51
2019-04-20 08-AM,ETHUSD,175.11,177.84,175.11,176.1,925901.99
2019-04-20 07-AM,ETHUSD,174.75,175.38,174.75,175.11,224939.49
2019-04-20 06-AM,ETHUSD,175.01,175.35,174.6,174.75,271412.75
2019-04-20 05-AM,ETHUSD,175.05,175.21,174.49,175.01,283494.89
2019-04-20 04-AM,ETHUSD,174.31,175.24,173.85,175.05,441427.85
2019-04-20 03-AM,ETHUSD,174.57,174.75,174.11,174.31,287093.43
2019-04-20 02-AM,ETHUSD,175.05,175.58,174.21,174.57,986716.85
2019-04-20 01-AM,ETHUSD,173.6,175.1,173.54,175.05,380356.4
2019-04-20 12-AM,ETHUSD,173.83,174.3,173.5,173.6,281341.93
2019-04-19 11-PM,ETHUSD,173.11,174.5,172.96,173.83,579388.86
2019-04-19 10-PM,ETHUSD,172.51,173.11,172.35,173.11,250623.43
2019-04-19 09-PM,ETHUSD,172.62,173.05,172.22,172.51,286759.02
2019-04-19 08-PM,ETHUSD,172.95,173.47,172.34,172.62,351747.49
2019-04-19 07-PM,ETHUSD,172.88,173.13,172.29,172.95,467710.1
2019-04-19 06-PM,ETHUSD,172.41,172.88,172.1,172.88,487124.31
2019-04-19 05-PM,ETHUSD,172.64,172.7,172.09,172.41,548229.35
2019-04-19 04-PM,ETHUSD,172.83,174.84,172.14,172.64,1118226.49
2019-04-19 03-PM,ETHUSD,172.45,173.8,172.37,172.83,877889.23
2019-04-19 02-PM,ETHUSD,172.52,172.81,171.51,172.45,388340.07
2019-04-19 01-PM,ETHUSD,172.43,172.79,172.29,172.52,217537.93
2019-04-19 12-PM,ETHUSD,173.06,173.75,172.13,172.43,418045.96
2019-04-19 11-AM,ETHUSD,173.1,173.7,172.83,173.06,430287.64
2019-04-19 10-AM,ETHUSD,173.45,173.54,172.27,173.1,180627.92
2019-04-19 09-AM,ETHUSD,173.96,174.1,173.05,173.45,201734.32
2019-04-19 08-AM,ETHUSD,172.56,174.02,171.39,173.96,334750.08
2019-04-19 07-AM,ETHUSD,172.8,172.8,172.19,172.56,512292.17
2019-04-19 06-AM,ETHUSD,171.67,172.98,171.65,172.8,586005.94
2019-04-19 05-AM,ETHUSD,171.89,171.99,171.38,171.67,222232.52
2019-04-19 04-AM,ETHUSD,171.73,172.21,171.25,171.89,352338.09
2019-04-19 03-AM,ETHUSD,170.69,172.68,169.21,171.73,1113699.13
2019-04-19 02-AM,ETHUSD,170.33,172.58,169.31,170.69,1895870.97
2019-04-19 01-AM,ETHUSD,172.91,172.91,169.4,170.33,1288853.15
2019-04-19 12-AM,ETHUSD,174.15,174.15,172.7,172.91,1057368.11
2019-04-18 11-PM,ETHUSD,173.39,174.15,171.5,174.15,1049817.65
2019-04-18 10-PM,ETHUSD,174.89,175.28,173.39,173.39,1787229.1
2019-04-18 09-PM,ETHUSD,175.88,175.93,174.71,174.89,421060.71
2019-04-18 08-PM,ETHUSD,174.74,175.95,174.0,175.88,890730.29
2019-04-18 07-PM,ETHUSD,174.71,176.01,174.38,174.74,1277698.81
2019-04-18 06-PM,ETHUSD,174.41,175.62,174.39,174.71,761037.97
2019-04-18 05-PM,ETHUSD,173.41,176.17,173.41,174.41,2191462.73
2019-04-18 04-PM,ETHUSD,172.65,173.7,171.56,173.41,990630.21
2019-04-18 03-PM,ETHUSD,172.36,173.8,172.0,172.65,1157436.79
2019-04-18 02-PM,ETHUSD,172.29,172.36,171.34,172.36,639823.65
2019-04-18 01-PM,ETHUSD,171.99,172.91,171.56,172.29,408779.42
2019-04-18 12-PM,ETHUSD,170.84,172.29,170.84,171.99,396050.92
2019-04-18 11-AM,ETHUSD,171.58,171.59,170.39,170.84,323901.36
2019-04-18 10-AM,ETHUSD,171.52,171.79,171.43,171.58,216726.08
2019-04-18 09-AM,ETHUSD,171.43,171.59,170.8,171.52,306704.2
2019-04-18 08-AM,ETHUSD,171.96,172.1,171.0,171.43,223277.78
2019-04-18 07-AM,ETHUSD,171.86,172.42,171.59,171.96,268734.7
2019-04-18 06-AM,ETHUSD,171.85,171.93,171.41,171.86,290685.26
2019-04-18 05-AM,ETHUSD,172.67,172.67,171.55,171.85,397279.83
2019-04-18 04-AM,ETHUSD,172.8,173.72,172.25,172.67,771891.09
2019-04-18 03-AM,ETHUSD,171.92,172.99,171.92,172.8,686413.29
2019-04-18 02-AM,ETHUSD,172.52,173.6,171.4,171.92,2051067.47
2019-04-18 01-AM,ETHUSD,166.42,173.94,166.01,172.52,3084628.51
2019-04-18 12-AM,ETHUSD,166.54,167.04,166.33,166.42,329466.49
2019-04-17 11-PM,ETHUSD,166.17,166.71,165.63,166.54,368318.43
2019-04-17 10-PM,ETHUSD,167.13,167.3,165.55,166.17,453982.8
2019-04-17 09-PM,ETHUSD,166.6,167.13,166.26,167.13,415537.98
2019-04-17 08-PM,ETHUSD,166.55,167.13,166.35,166.6,434265.55
2019-04-17 07-PM,ETHUSD,166.3,166.85,166.19,166.55,810919.76
2019-04-17 06-PM,ETHUSD,165.93,166.35,164.55,166.3,1055448.48
2019-04-17 05-PM,ETHUSD,166.05,166.38,165.42,165.93,542798.63
2019-04-17 04-PM,ETHUSD,165.72,166.3,165.4,166.05,359178.69
2019-04-17 03-PM,ETHUSD,166.11,166.77,165.72,165.72,350792.46
2019-04-17 02-PM,ETHUSD,165.92,166.13,165.26,166.11,308384.86
2019-04-17 01-PM,ETHUSD,165.55,166.25,165.15,165.92,259145.84
2019-04-17 12-PM,ETHUSD,167.15,167.49,165.39,165.55,511474.36
2019-04-17 11-AM,ETHUSD,166.4,167.41,166.15,167.15,188890.69
2019-04-17 10-AM,ETHUSD,165.76,166.71,165.0,166.4,242965.44
2019-04-17 09-AM,ETHUSD,165.51,165.92,165.02,165.76,111247.26
2019-04-17 08-AM,ETHUSD,166.63,166.68,165.01,165.51,539815.34
2019-04-17 07-AM,ETHUSD,166.09,166.72,166.08,166.63,96375.34
2019-04-17 06-AM,ETHUSD,166.41,166.87,165.77,166.09,199164.84
2019-04-17 05-AM,ETHUSD,167.42,167.42,166.33,166.41,181079.06
2019-04-17 04-AM,ETHUSD,166.67,167.42,166.45,167.42,310818.2
2019-04-17 03-AM,ETHUSD,166.67,166.87,166.2,166.67,396166.14
2019-04-17 02-AM,ETHUSD,166.87,167.32,166.55,166.67,299676.47
2019-04-17 01-AM,ETHUSD,166.52,166.91,165.37,166.87,490888.12
2019-04-17 12-AM,ETHUSD,166.38,168.73,166.2,166.52,582179.08
2019-04-16 11-PM,ETHUSD,165.71,167.01,165.71,166.38,501755.5
2019-04-16 10-PM,ETHUSD,165.9,165.99,165.0,165.71,375976.36
2019-04-16 09-PM,ETHUSD,165.77,166.49,165.58,165.9,360908.61
2019-04-16 08-PM,ETHUSD,165.6,166.36,164.59,165.77,624948.74
2019-04-16 07-PM,ETHUSD,165.4,166.56,165.38,165.6,421213.37
2019-04-16 06-PM,ETHUSD,167.0,167.37,165.13,165.4,1242791.2
2019-04-16 05-PM,ETHUSD,163.96,168.6,163.86,167.0,3642262.83
2019-04-16 04-PM,ETHUSD,163.76,164.62,163.5,163.96,406693.0
2019-04-16 03-PM,ETHUSD,162.13,164.98,161.73,163.76,738124.32
2019-04-16 02-PM,ETHUSD,161.23,162.53,160.3,162.13,647217.64
2019-04-16 01-PM,ETHUSD,161.42,161.93,161.05,161.23,256270.39
2019-04-16 12-PM,ETHUSD,162.8,162.8,161.32,161.42,415359.08
2019-04-16 11-AM,ETHUSD,162.2,162.8,162.01,162.8,196574.47
2019-04-16 10-AM,ETHUSD,163.27,163.34,161.85,162.2,206891.95
2019-04-16 09-AM,ETHUSD,162.98,163.82,162.98,163.27,195685.58
2019-04-16 08-AM,ETHUSD,162.61,163.38,162.57,162.98,174896.12
2019-04-16 07-AM,ETHUSD,162.0,162.69,161.97,162.61,134722.68
2019-04-16 06-AM,ETHUSD,162.11,162.39,161.92,162.0,134810.38
2019-04-16 05-AM,ETHUSD,161.1,163.47,160.7,162.11,735525.27
2019-04-16 04-AM,ETHUSD,160.82,161.96,160.82,161.1,282555.77
2019-04-16 03-AM,ETHUSD,160.45,161.54,160.31,160.82,477420.46
2019-04-16 02-AM,ETHUSD,161.44,161.71,160.08,160.45,333642.81
2019-04-16 01-AM,ETHUSD,161.27,161.87,161.02,161.44,492671.55
2019-04-16 12-AM,ETHUSD,160.24,161.5,159.46,161.27,673789.75
2019-04-15 11-PM,ETHUSD,160.67,161.43,160.1,160.24,308504.4
